plasmid	contig	contig_len
GP_Isolated_68	Contig:239:29.9294	3446
GP_Isolated_69	Contig:23:37.2848	8317
GP_Isolated_70	Contig:244:59.8018	4959
GP_Isolated_71	Contig:246:11.8326	988
GP_Isolated_72	Contig:247:19.5351	633
GP_Isolated_73	Contig:248:18.7274	1260
GP_Isolated_74	Contig:253:39.9002	6522
GP_Isolated_75	Contig:261:42.3744	4075
GP_Isolated_76	Contig:262:40.4672	829
GP_Isolated_77	Contig:263:7.75687	966
GP_Isolated_78	Contig:267:43.3814	2760
GP_Isolated_79	Contig:268:18.4336	728
GP_Isolated_80	Contig:275:29.6682	3646
GP_unb_1	Contig:276:302.726	1027
GP_Isolated_81	Contig:277:18.5763	603
GP_Isolated_82	Contig:280:42.5206	6611
GP_Isolated_83	Contig:281:55.5085	4451
GP_Isolated_84	Contig:282:25.3959	2682
GP_Isolated_85	Contig:284:39.3301	14261
GP_Isolated_86	Contig:286:51.4525	6016
GP_Isolated_87	Contig:288:41.6873	4721
GP_Isolated_88	Contig:290:43.0496	24074
GP_Isolated_89	Contig:291:8.66818	903
GP_Isolated_90	Contig:293:17.211	726
GP_Isolated_91	Contig:295:43.3956	1370
GP_Isolated_92	Contig:296:20.3333	389
GP_Isolated_93	Contig:299:39.194	422
GP_Isolated_94	Contig:29:27.5234	8167
GP_Isolated_95	Contig:2:32.3506	3477
GP_unb_2	Contig:302:37.6975	378
GP_3	Contig:308:20.0455	698
GP_3	Contig:442:381.103	2201
GP_3	Contig:578:18.3401	2288
GP_3	Contig:79:51.8254	12991
GP_3	Contig:84:16.5348	1027
GP_3	Contig:363:402.478:3p:1:3	307
GP_Isolated_96	Contig:310:19.2526	495
GP_Isolated_97	Contig:314:25.7784	1699
GP_Isolated_98	Contig:315:31.5435	5785
GP_Isolated_99	Contig:316:36.1245	1482
GP_Isolated_100	Contig:322:30.4449	1654
GP_1	Contig:323:51.6966	4161
GP_1	Contig:574:48.1164	749
GP_1	Contig:580:1410.1	1023
GP_1	Contig:636:35.8068	3313
GP_1	Contig:74:49.3404	7520
GP_1	Contig:75:43.4881	6020
GP_1	Contig:80:41.347	1599
GP_Isolated_101	Contig:324:19.7566	439
GP_Isolated_102	Contig:325:46.1826	765
GP_Isolated_103	Contig:329:22.6902	2822
GP_Isolated_104	Contig:32:40.7741	19118
GP_Isolated_105	Contig:332:57.7508	6171
GP_Isolated_106	Contig:333:26.6634	2266
GP_Isolated_107	Contig:334:15.1485	552
GP_Isolated_108	Contig:335:35.1376	3464
GP_Isolated_109	Contig:336:29.3071	541
GP_Isolated_110	Contig:33:31.3241	705
GP_Isolated_111	Contig:340:38.417	574
GP_Isolated_112	Contig:343:14.8124	505
GP_Isolated_113	Contig:345:16.6244	430
GP_Isolated_114	Contig:348:50.9385	8774
GP_Isolated_115	Contig:349:45.5372	2818
GP_Isolated_116	Contig:34:8.26761	375
GP_Isolated_117	Contig:353:38.3208	3143
GP_Isolated_118	Contig:354:36.0396	3178
GP_Isolated_119	Contig:355:40.3574	4222
GP_Isolated_120	Contig:359:40.6194	8128
GP_Isolated_121	Contig:360:10.6447	1219
GP_Isolated_122	Contig:362:16.0296	459
GP_Isolated_123	Contig:364:13.1382	823
GP_unb_3	Contig:365:30.1775	4259
GP_Isolated_124	Contig:366:45.9607	4243
GP_Isolated_125	Contig:369:17.7077	646
GP_Isolated_126	Contig:372:7.33731	690
GP_Isolated_127	Contig:374:14.103	486
GP_Isolated_128	Contig:375:6.88209	3387
GP_Isolated_129	Contig:377:10.6432	701
GP_Isolated_130	Contig:379:9.40094	661
GP_Isolated_131	Contig:380:7.98359	2518
GP_Isolated_132	Contig:381:34.1789	2356
GP_Isolated_133	Contig:382:29.8199	592
GP_Isolated_134	Contig:387:24.6043	1170
GP_Isolated_135	Contig:38:29.5844	1726
GP_Isolated_136	Contig:394:37.9587	14313
GP_Isolated_137	Contig:395:7.48824	2953
GP_Isolated_138	Contig:396:41.3211	4993
GP_Isolated_139	Contig:398:24.0012	1622
GP_Isolated_140	Contig:39:48.8258	3396
GP_Isolated_141	Contig:3:39.8544	6111
GP_Isolated_142	Contig:400:30.4391	1548
GP_Isolated_143	Contig:402:18.6915	1255
GP_Isolated_144	Contig:403:16.478	566
GP_Isolated_145	Contig:405:19.2509	1953
GP_Isolated_146	Contig:406:50.6195	4170
GP_Isolated_147	Contig:407:25.1174	659
GP_Isolated_148	Contig:408:35.9366	1676
GP_Isolated_149	Contig:40:33.5501	1307
GP_Isolated_150	Contig:410:42.2205	1358
GP_Isolated_151	Contig:411:29.2809	707
GP_Isolated_152	Contig:415:13.8711	1269
GP_Isolated_153	Contig:418:49.3912	12254
GP_Isolated_154	Contig:421:23.9799	1410
GP_unb_4	Contig:422:50.0568	8239
GP_Isolated_155	Contig:423:63.1261	908
GP_Isolated_156	Contig:424:45.5428	10728
GP_Isolated_157	Contig:427:33.6437	2919
GP_Isolated_158	Contig:42:9.9758	1673
GP_Isolated_159	Contig:431:47.3573	15625
GP_Isolated_160	Contig:432:41.6893	16917
GP_Isolated_161	Contig:433:11.5721	1081
GP_Isolated_162	Contig:436:16.0406	439
GP_Isolated_163	Contig:437:19.024	354
GP_Isolated_164	Contig:43:28.3367	3976
GP_Isolated_165	Contig:443:33.4234	2084
GP_Isolated_166	Contig:446:33.1269	3700
GP_Isolated_167	Contig:448:25.7832	3840
GP_Isolated_168	Contig:449:11.531	423
GP_Isolated_169	Contig:44:8.31809	3519
GP_Isolated_170	Contig:452:51.1862	3333
GP_Isolated_171	Contig:453:25.6466	1630
GP_Isolated_172	Contig:454:28.2665	3401
GP_Isolated_173	Contig:455:36.0447	4721
GP_Isolated_174	Contig:456:49.1506	3074
GP_Isolated_175	Contig:457:36.6776	6454
GP_Isolated_176	Contig:463:43.4226	7858
GP_Isolated_177	Contig:465:44.5251	6318
GP_Isolated_178	Contig:467:26.9971	2764
GP_Isolated_179	Contig:46:40.5485	1659
GP_Isolated_180	Contig:471:9.37681	572
GP_Isolated_181	Contig:47:35.9252	1597
GP_Isolated_182	Contig:480:28.5732	1995
GP_Isolated_183	Contig:483:53.1794	7126
GP_Isolated_184	Contig:484:47.1983	958
GP_Isolated_185	Contig:486:29.4466	2277
GP_4	Contig:489:42.2765	8538
GP_4	Contig:524:36.4162	7752
GP_Isolated_186	Contig:48:17.9618	1408
GP_Isolated_187	Contig:492:34.5453	3651
GP_Isolated_188	Contig:493:24.7843	655
GP_Isolated_189	Contig:496:11.0441	428
GP_Isolated_190	Contig:497:31.1849	1242
GP_Isolated_191	Contig:498:25.213	1391
GP_Isolated_192	Contig:499:18.04	1768
GP_5	Contig:4:381.098:Circ	2277
GP_Isolated_193	Contig:502:16.3728	940
GP_Isolated_194	Contig:509:41.4342	2141
GP_Isolated_195	Contig:50:25.1354	633
GP_Isolated_196	Contig:510:20.4345	936
GP_Isolated_197	Contig:511:9.69847	806
GP_Isolated_198	Contig:514:41.2781	13306
GP_Isolated_199	Contig:515:18.3976	782
GP_Isolated_200	Contig:516:39.1372	1434
GP_Isolated_201	Contig:51:50.2068	11285
GP_Isolated_202	Contig:521:29.0298	1767
GP_Isolated_203	Contig:522:34.6185	1700
GP_Isolated_204	Contig:523:49.0919	7710
GP_unb_5	Contig:526:66.4315	952
GP_Isolated_205	Contig:527:18.1389	632
GP_Isolated_206	Contig:528:36.6118	4376
GP_Isolated_207	Contig:529:9.40658	780
GP_Isolated_208	Contig:530:59.0622	6900
GP_Isolated_209	Contig:532:39.6349	6487
GP_Isolated_210	Contig:534:13.756	2184
GP_Isolated_211	Contig:536:48.014	9605
GP_Isolated_212	Contig:537:51.0194	6320
GP_Isolated_213	Contig:53:45.8277	8077
GP_Isolated_214	Contig:540:20.1687	672
GP_Isolated_215	Contig:543:35.7422	4000
GP_Isolated_216	Contig:544:16.1484	687
GP_Isolated_217	Contig:545:19.8487	2466
GP_Isolated_218	Contig:547:36.5053	2571
GP_Isolated_219	Contig:549:26.0718	633
GP_Isolated_220	Contig:54:25.798	1317
GP_Isolated_221	Contig:550:35.1226	860
GP_Isolated_222	Contig:555:46.9085	9198
GP_Isolated_223	Contig:556:46.4998	4364
GP_Isolated_224	Contig:558:35.6285	4284
GP_Isolated_225	Contig:559:44.3804	2465
GP_Isolated_226	Contig:55:17.8744	888
GP_Isolated_227	Contig:561:11.8663	409
GP_unb_6	Contig:564:39.5394	1823
GP_Isolated_228	Contig:568:58.8949	18262
GP_Isolated_229	Contig:569:11.488	1233
GP_Isolated_230	Contig:575:18.9265	646
GP_Isolated_231	Contig:576:53.5732	6416
GP_Isolated_232	Contig:579:37.3399	5251
GP_Isolated_233	Contig:582:16.1388	978
GP_Isolated_234	Contig:583:33.2464	645
GP_Isolated_235	Contig:585:41.8448	948
GP_Isolated_236	Contig:588:15.7346	785
GP_Isolated_237	Contig:589:16.1572	497
GP_Isolated_238	Contig:58:7.903	4855
GP_Isolated_239	Contig:593:35.8921	1243
GP_Isolated_240	Contig:594:22.3921	4465
GP_Isolated_241	Contig:595:10.7105	476
GP_Isolated_242	Contig:597:31.7402	3962
GP_Isolated_243	Contig:59:20.9271	2422
GP_Isolated_244	Contig:601:16.9439	448
GP_Isolated_245	Contig:602:48.5828	8738
GP_Isolated_246	Contig:603:28.3301	1371
GP_Isolated_247	Contig:604:44.2874	9402
GP_Isolated_248	Contig:608:20.2092	756
GP_Isolated_249	Contig:609:36.5234	2028
GP_Isolated_250	Contig:610:45.0044	4069
GP_Isolated_251	Contig:614:50.1315	42163
GP_Isolated_252	Contig:615:35.8812	769
GP_Isolated_253	Contig:619:37.5513	7022
GP_Isolated_254	Contig:61:36.077	3591
GP_Isolated_255	Contig:621:8.33085	691
GP_Isolated_256	Contig:623:34.7572	8507
GP_Isolated_257	Contig:624:43.8382	8017
GP_unb_7	Contig:625:10.7994	360
GP_Isolated_258	Contig:62:18.6759	1535
GP_Isolated_259	Contig:631:8.15789	628
GP_Isolated_260	Contig:633:53.1917	17978
GP_Isolated_261	Contig:63:16.4924	1143
GP_Isolated_262	Contig:641:43.8733	6865
GP_Isolated_263	Contig:65:38.6178	3513
GP_Isolated_264	Contig:67:38.6824	6582
GP_Isolated_265	Contig:6:40.9723	3200
GP_Isolated_266	Contig:70:45.2189	8139
GP_Isolated_267	Contig:71:10.0353	1011
GP_Isolated_268	Contig:77:41.1553	3709
GP_Isolated_269	Contig:78:43.6069	12086
GP_Isolated_270	Contig:82:39.3627	3469
GP_Isolated_271	Contig:85:26.5096	3856
GP_Isolated_272	Contig:88:47.0373	6098
GP_Isolated_273	Contig:89:42.5543	1900
GP_Isolated_274	Contig:8:32.1565	2914
GP_Isolated_275	Contig:91:24.9944	1436
GP_Isolated_276	Contig:92:89.8176	3601
GP_Isolated_277	Contig:93:59.9972	4984
GP_Isolated_278	Contig:94:20.8335	807
GP_Isolated_279	Contig:96:23.6946	2541
GP_Isolated_280	Contig:97:50.4432	4133
GP_unb_8	Contig:363:402.478:5p:1:2	249
GP_unb_9	Contig:363:402.478:5p:1:3	374
GP_unb_10	Contig:363:402.478:5p:1:4	264
GP_unb_11	Contig:442:381.103:3p:1:3	216
GP_unb_12	Contig:442:381.103:3p:1:4	216
